product_id,title,description,text
PROD_001055,Gap Maroon Sunglasses,"This maroon sunglasses from Gap is perfect for formal events. Made from high-quality linen, it features a fitted and formal design. Available in size 28. Care instructions: Dry clean only. Perfect for winter season.","Title: Gap Maroon Sunglasses
Description: This maroon sunglasses from Gap is perfect for formal events. Made from high-quality linen, it features a fitted and formal design. Available in size 28. Care instructions: Dry clean only. Perfect for winter season."
PROD_001056,COS Maroon Pants in Cashmere,"This maroon pants from COS is perfect for formal events. Made from high-quality cashmere, it features a loose fit and classic design. Available in size 30. Care instructions: Dry clean only.","Title: COS Maroon Pants in Cashmere
Description: This maroon pants from COS is perfect for formal events. Made from high-quality cashmere, it features a loose fit and classic design. Available in size 30. Care instructions: Dry clean only."
PROD_001057,Forever 21 Red Joggers in Suede,"This red joggers from Forever 21 is perfect for casual outings. Made from high-quality suede, it features a regular fit and trendy design. Available in size 34. Care instructions: Machine wash. Perfect for fall season.","Title: Forever 21 Red Joggers in Suede
Description: This red joggers from Forever 21 is perfect for casual outings. Made from high-quality suede, it features a regular fit and trendy design. Available in size 34. Care instructions: Machine wash. Perfect for fall season."
PROD_001058,Massimo Dutti Mint Henley Shirts,"This mint henley shirts from Massimo Dutti is perfect for everyday wear. Made from high-quality cotton, it features a oversized and trendy design. Available in size 36. Care instructions: Hand wash. Perfect for spring season.","Title: Massimo Dutti Mint Henley Shirts
Description: This mint henley shirts from Massimo Dutti is perfect for everyday wear. Made from high-quality cotton, it features a oversized and trendy design. Available in size 36. Care instructions: Hand wash. Perfect for spring season."
PROD_001059,Arket Red Mini Dresses,"This red mini dresses from Arket is perfect for special occasions. Made from high-quality denim, it features a tailored and elegant design. Available in size XS. Care instructions: Dry clean only. Perfect for summer season.","Title: Arket Red Mini Dresses
Description: This red mini dresses from Arket is perfect for special occasions. Made from high-quality denim, it features a tailored and elegant design. Available in size XS. Care instructions: Dry clean only. Perfect for summer season."
PROD_001060,Gucci Teal Vests in Wool,"This teal vests from Gucci is perfect for casual outings. Made from high-quality wool, it features a oversized and elegant design. Available in size XXL. Care instructions: Machine wash. Perfect for summer season.","Title: Gucci Teal Vests in Wool
Description: This teal vests from Gucci is perfect for casual outings. Made from high-quality wool, it features a oversized and elegant design. Available in size XXL. Care instructions: Machine wash. Perfect for summer season."
PROD_001061,Banana Republic Gray Socks,"This gray socks from Banana Republic is perfect for office. Made from high-quality polyester, it features a slim fit and classic design. Available in size XXL. Care instructions: Hand wash.","Title: Banana Republic Gray Socks
Description: This gray socks from Banana Republic is perfect for office. Made from high-quality polyester, it features a slim fit and classic design. Available in size XXL. Care instructions: Hand wash."
PROD_001062,Forever 21 Olive Blouses in Silk,"This olive blouses from Forever 21 is perfect for special occasions. Made from high-quality silk, it features a loose fit and casual design. Available in size 12. Care instructions: Dry clean only. Perfect for summer season.","Title: Forever 21 Olive Blouses in Silk
Description: This olive blouses from Forever 21 is perfect for special occasions. Made from high-quality silk, it features a loose fit and casual design. Available in size 12. Care instructions: Dry clean only. Perfect for summer season."
PROD_001063,COS Mint Casual Dresses,"This mint casual dresses from COS is perfect for office. Made from high-quality viscose, it features a tailored and trendy design. Available in size XS. Care instructions: Machine wash.","Title: COS Mint Casual Dresses
Description: This mint casual dresses from COS is perfect for office. Made from high-quality viscose, it features a tailored and trendy design. Available in size XS. Care instructions: Machine wash."
PROD_001064,Zara Maroon Wallets in Suede,"This maroon wallets from Zara is perfect for office. Made from high-quality suede, it features a fitted and stylish design. Available in size XL. Care instructions: Machine wash. Perfect for fall season.","Title: Zara Maroon Wallets in Suede
Description: This maroon wallets from Zara is perfect for office. Made from high-quality suede, it features a fitted and stylish design. Available in size XL. Care instructions: Machine wash. Perfect for fall season."
PROD_001065,Gap Teal Blouses,"This teal blouses from Gap is perfect for everyday wear. Made from high-quality silk, it features a oversized and elegant design. Available in size 28. Care instructions: Machine wash.","Title: Gap Teal Blouses
Description: This teal blouses from Gap is perfect for everyday wear. Made from high-quality silk, it features a oversized and elegant design. Available in size 28. Care instructions: Machine wash."
PROD_001066,Uniqlo Maroon Skirts,"This maroon skirts from Uniqlo is perfect for formal events. Made from high-quality modal, it features a tailored and trendy design. Available in size XL. Care instructions: Machine wash.","Title: Uniqlo Maroon Skirts
Description: This maroon skirts from Uniqlo is perfect for formal events. Made from high-quality modal, it features a tailored and trendy design. Available in size XL. Care instructions: Machine wash."
PROD_001067,Banana Republic Navy Sandals,"This navy sandals from Banana Republic is perfect for special occasions. Made from high-quality acrylic, it features a regular fit and trendy design. Available in size 28. Care instructions: Machine wash.","Title: Banana Republic Navy Sandals
Description: This navy sandals from Banana Republic is perfect for special occasions. Made from high-quality acrylic, it features a regular fit and trendy design. Available in size 28. Care instructions: Machine wash."
PROD_001068,American Eagle Orange Belts,"This orange belts from American Eagle is perfect for weekend. Made from high-quality acrylic, it features a tailored and formal design. Available in size 28. Care instructions: Machine wash.","Title: American Eagle Orange Belts
Description: This orange belts from American Eagle is perfect for weekend. Made from high-quality acrylic, it features a tailored and formal design. Available in size 28. Care instructions: Machine wash."
